,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,uezd_modern_sp,uezd_stem,page,lc_translit
299,132,Высокое,,72.0,33.66833,55.59306,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Smolensk,Russia,470039,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
300,132,Высокое,,72.0,34.09917,55.48474,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Smolensk,Russia,470040,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
301,132,Высокое,,72.0,33.42175,54.40967,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Smolensk,Russia,470055,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
302,132,Высокое,,72.0,39.4,54.76667,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokovo,Высокое,Rjazan,Russia,470149,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
303,132,Высокое,,72.0,34.90271,56.69912,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Tverskaya,Russia,451891,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
304,132,Высокое,,72.0,39.4156,54.5221,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Rjazan,Russia,818705,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
305,132,Высокое,,72.0,32.21287,54.73424,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Smolensk,Russia,470048,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
306,132,Высокое,,72.0,33.57676,53.25928,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Brjansk,Russia,470063,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
307,132,Высокое,,72.0,32.9293,55.4995,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Smolensk,Russia,811997,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
308,132,Высокое,,72.0,33.3934,53.1175,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Brjansk,Russia,814103,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
309,132,Высокое,,72.0,32.59069,57.13859,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Tverskaya,Russia,7095061,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
310,132,Высокое,,72.0,32.77491,56.28767,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=30,"ВЫСОКОЕ, село Тверскаго Намѣстничества въ Кашинскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Сентября 8 дня, на которую привозятъ изъ уѣзду холсты льняные разные, да изъ городовъ Ярославля , Переславля Залѣскаго и Углича мѣлочные всякіе небогатые товары.",Высокое,Vysokoye,Высокое,Tverskaya,Russia,7092775,RU,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P,geonames_jsons/Высокое_132.json,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Кашинскомъ уѣздѣ,Кашинском уезде,кашинск,31,Vysokoe
