,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,admin1_partof,ru_uezd,uezd_modern_sp,uezd_stem,admin2_partof,page,lc_translit
719,244,Ивановка,,128.0,35.33333,49.86667,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Novo-Ivanovka,Ивановка,Kharkiv,Ukraine,699535,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
720,244,Ивановка,,128.0,34.8358,50.37763,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Staroivanovka,Ивановка,Sumy,Ukraine,692821,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
721,244,Ивановка,,128.0,37.29972,50.99278,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Ivanovka Vtoraya,Ивановка,Belgorod,Russia,809769,RU,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
722,244,Ивановка,,128.0,38.16161,50.84932,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Malaya Ivanovka,Ивановка,Belgorod,Russia,7687843,RU,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
723,244,Ивановка,,128.0,34.97121,48.84021,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Ivanovka,Ивановка,Dnipropetrovsk,Ukraine,707397,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
724,244,Ивановка,,128.0,37.94667,49.11417,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Ivanivka,Ивановка,Donetsk,Ukraine,809798,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
725,244,Ивановка,,128.0,36.04611,50.78639,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Novo-Ivanovka,Ивановка,Belgorod,Russia,808849,RU,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
726,244,Ивановка,,128.0,37.65639,50.02222,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Petro-Ivanovka,Ивановка,Kharkiv,Ukraine,806949,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
727,244,Ивановка,,128.0,34.10939,51.26026,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Ivanivka,Ивановка,Sumy,Ukraine,707365,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
728,244,Ивановка,,128.0,37.26348,50.2468,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Ivanivka,Ивановка,Kharkiv,Ukraine,707374,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
729,244,Ивановка,,128.0,37.96959,49.81806,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Ivanivka,Ивановка,Kharkiv,Ukraine,707376,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
730,244,Ивановка,,128.0,37.88829,49.66411,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Ivanivka,Ивановка,Kharkiv,Ukraine,707378,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
731,244,Ивановка,,128.0,36.86188,49.00526,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Ивановка,Ivanivka,Ивановка,Kharkiv,Ukraine,707394,UA,http://api.geonames.org/search?north=51.5689&west=33.5563&south=48.4869&name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&east=38.2875&featureClass=P&type=json,geonames_jsons/Ивановка_244.json,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,37.0,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,128.0,47,Ivanovka
