,text,_type,name,google_reconcile,google_lat,google_lng,google_url,geo_placename,geo_lat,geo_lng,geo_id,geo_url
ВЕРХОВАЖСКОЙ," </span><span class=""font0"" style=""font-style:italic;"">посадѣ </span><span class=""font0"">Вологодскаго Намѣстничества. Здѣсь бываетъ ярмарка около 15 числа Марша мѣсяца потри дни. Останавливаются здѣсь купцы сЪ товарами Ѣдущіе сЪ Благовѣщенской Важенской ярмарки; также съѣзжается туда и крестьянство сЪ своими для продажи пріуготовленіями.</span>",посадѣ,ВЕРХОВАЖСКОЙ,"Verkhovazhskaya IFNS, Verkhovazhye, Vologda Oblast, Russia, 162300",60.7414,42.0521,https://maps.googleapis.com/maps/api/geocode/json?address=ВЕРХОВАЖСКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВЕРХОВАЖСКОЙ
ВЕСІЕГОНСКЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Тверскаго Намѣстничества. БываетЪ здѣсь одна ярмарка на праздникъ Богоявленія Господня; товары привозятся вЪ разныхъ званіяхЪ, сЪѢстные и москотильные, также пушные и желѣзные и посуда мѣдная, оловян-</span>ная и деревянная , кожаныя обуви, чулки гарусные и шерстяные.",городъ,ВЕСІЕГОНСКЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ВЕСІЕГОНСКЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВЕСІЕГОНСКЪ
ВИЛЬМАНСТРАНДЪ ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Выборгскаго Намѣстничества.Въ семЪ городѣ бываетъ въ году два раза ярмарка : первал 8, а вторая 29 Августа мѣсяца.</span>",городъ,ВИЛЬМАНСТРАНДЪ ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ВИЛЬМАНСТРАНДЪ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВИЛЬМАНСТРАНДЪ 
ВИЛЮЙСКОЕ ВЕРХНЕЕ,"и СРЕДНЕЕ , </span><span class=""font0"" style=""font-style:italic;"">зимовье</span><span class=""font0""> Иркутскаго Намѣстничества.Въ оныхЪ бываютъ ярмарки вЪ Сентябрѣ </span><span class=""font0"" style=""font-style:italic;"">,</span><span class=""font0""> Октябрѣ и Ноябрѣ мѣсяцахъ,</span>",зимовье,ВИЛЮЙСКОЕ ВЕРХНЕЕ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ВИЛЮЙСКОЕ ВЕРХНЕЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВИЛЮЙСКОЕ ВЕРХНЕЕ
ВОЕВОДСКОЕ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Пензенскаго Намѣстничества вЪ Саранскомъ уѣздѣ. Здѣсь бываетъ ярмарка вЪ послѣднихъ числахЪ Іюля; привозятъ купцы разные мѣлочные шелковые товары.</span>",село,ВОЕВОДСКОЕ,"Vojevods'ke, Luhans'ka oblast, Ukraine",49.942222,38.541667,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЕВОДСКОЕ,Voyevodskoye,53.97332,45.26166,471377,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЕВОДСКОЕ
ВОЗНЕСЕНСКОЙ," </span><span class=""font0"" style=""font-style:italic;"">погостъ </span><span class=""font0"">Владимерскаго Намѣстничества вЪ Гороховскомъ уѣздѣ. Здѣсь бываетЪ торговой сЪѣздЪ вЪ день Вознесенія Господня.</span>",погостъ,ВОЗНЕСЕНСКОЙ,"Voznesenskaya, Adygea, Russia, 385740",44.548056,40.029444,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЗНЕСЕНСКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЗНЕСЕНСКОЙ
ВОЛМАРЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Рижскаго Намѣстничества.Въ немЪ бываетъ ярмарка вЪ день Святыя Анны , продолжающаяся дни сЪ два, на которую и иностранные купцы пріѣзжаютъ съ товарами не вЪ большемъ количествѣ.</span>",городъ,ВОЛМАРЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЛМАРЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЛМАРЪ
ВОЛОДИМЕРЕЦЪ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Псковскаго Намѣстничества. Здѣсь учреждена ярмарка вЪ день Николая Чудотворца, на которую пріѢзжаютъ изЪ разныхЪ мѢстЪ сЪ мѢлочнымъ товаромъ.</span>",мѣстечко,ВОЛОДИМЕРЕЦЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЛОДИМЕРЕЦЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЛОДИМЕРЕЦЪ
ВОЛОКОЛАМСКЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ </span><span class=""font0"">Московской Губерніи и Провинціи.Въ ономЪ бываетъ годовая Іюня 29 дня ярмарка. Пріѣзжаютъ изЪ разныхъ городовъ и уѢздовЪ сЪ разными крестьянскими и щепетильными мѣлкими товарами , также сЪ хлѣбомъ, сохами, косами, серпами и проч. сверхъ сего вЪ уѣздѣ онаго торжки бываютъ еженедѣльно: 1) вЪ селѣ Ярополчѣ въ пятокЪ, 2) вЪ селѣ ИвашковѢ вЪ субботу, з ) вЪ селѣ Середѣ Стратилатовской вЪ середу. Годовыя ярмарки отправляются , 1) вЪ селѣ Ярополчѣ вЪ десятую пятницу, 2) вЪ селѣ Середѣ Стратилатовской Іюня 8 дня , </span><span class=""font0"" style=""font-weight:bold;"">3</span><span class=""font0""> ) У Левкіева монастыря Августа 15 дня, 4) у Іосифове монастыря вЪ день Пятидесятницы и Сентября 8 дня,</span>5) вЪ деревнѣ Беркуновѣ вЪ девятую путницу,    6) вЪ селѣ",городъ,ВОЛОКОЛАМСКЪ,"Volokolamsk, Moskovskaya oblast, Russia",56.0363252,35.9573132,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЛОКОЛАМСКЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЛОКОЛАМСКЪ
ВОЛОКОПИНЕЖСКАЯ ," </span><span class=""font0"" style=""font-style:italic;"">деревня</span><span class=""font0""> вЪ Двинской Провинціи близЪ рубежа Кеврольскаго. Здѣсь бываетъ вЪ году ярмарка, именуемая Волокопинежская, вЪ первыхъ числахъ Декабря мѣсяца; а по тому зовется и Никольскою. По большей части на сію ярмарку пріѣзжаютъ Архангельскіе и Холмогорскіе купцы сЪ товарами не высокой цѣны для продажи крестьянамъ и для покупки у нихЪ деревенскихъ товаровъ , на что привозятъ сЪ собою деньги.</span>",деревня,ВОЛОКОПИНЕЖСКАЯ ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЛОКОПИНЕЖСКАЯ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЛОКОПИНЕЖСКАЯ 
ВОЛСКЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Саратовскаго Намѣстничества.Въ немЪ кромѣ еженедѣльнаго торгу хлѣбомъ и проч. бываетъ сЪѢздЪ крестьянъ 28 Іюня.</span>",городъ,ВОЛСКЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЛСКЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЛСКЪ
ВОЛЧЬЯ ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Харьков скаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Сентября 6, Октября 14, Декабря 9, Генваря 27, Марта 9, Маія и, Іюля 24; торгуютъ купцы мѣлочными товарами, виномЪ, пивомЪ, медомЪ и прочимЪ.</span>",слобода,ВОЛЧЬЯ ,"Vovcha river, Ukraine",48.398263,35.854205,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЛЧЬЯ ,Volch’ya,54.3146,51.3654,7614036,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЛЧЬЯ 
ВОЛЫНЦЫ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> вЪ уѣздѣ города Полотска. Здѣсь бываетъ вЪ году двѣ ярмарки : первая Іюля 24, вторая Октября 1. Купцы пріѣзжаютъ на оныя изЪ сосѢдственныхъ городовъ сЪ разными мѣлочными товарами.</span>",мѣстечко,ВОЛЫНЦЫ,"Volyntsy, Nizhny Novgorod Oblast, Russia, 606860",57.81055600000001,45.480278,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЛЫНЦЫ,Volyntsy,57.80841,45.47827,472245,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЛЫНЦЫ
ВОЛЬНАЯ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Харьковскаго Намѣстничества вЪ БѢлогородскомъ уѣздѣ.Въ оной бываютъ годовыя ярмарки : первая Февраля 2, вЪ день Срѣтенія Господня, вторая Маія 9, вЪ день Чудотворца Николая , третія вЪ десятую пятницу , четвертая Августа 15 дня, вЪ день Успенія. Пріѣзжаютъ на оныя купцы изъ . близЪ лежащихъ городовъ; торгуютъ сукнами, шелковыми, бумажными и набойчатыми товарами , полотномъ , желѣзомъ, посудою и проч.</span>",слобода,ВОЛЬНАЯ,"Volnaya ulitsa, Moscow, Russia",55.77697939999999,37.7336487,https://maps.googleapis.com/maps/api/geocode/json?address=ВОЛЬНАЯ,Vol'naya Solyanka,53.47745,51.31056,472589,http://api.geonames.org/search?username=jaguillette&type=json&name=ВОЛЬНАЯ
